alert_key,alert_id,transaction_key,customer_key,account_key,aml_rule_key,alert_date_key,severity,risk_points,investigation_status,reason_category,synthetic_data_flag
157511792051277866,AML-BC618BC1F176B390,37539545457220812,246169167661273933,785071877156179956,1003914630646670938,20251202,high,35,open,Structuring or smurfing,True
994649791234692097,AML-512E6A3B534D635B,37539545457220812,246169167661273933,785071877156179956,1013115407186803838,20251202,medium,20,open,Unusual cross-border activity,True
310023942745332351,AML-3189C9FB3A1D294F,756168412856097265,695484210856808634,185941360290870519,316861408653127041,20251203,medium,18,open,High-risk geography,True
168313128454505022,AML-686252B4A875D29C,756168412856097265,695484210856808634,185941360290870519,1013115407186803838,20251203,medium,20,open,Unusual cross-border activity,True
1078162611572917084,AML-55950E182E9953A4,756168412856097265,695484210856808634,185941360290870519,69515675679568663,20251203,medium,18,open,Device or session risk,True
1004218563420532860,AML-F93338A8E151367A,756168412856097265,695484210856808634,185941360290870519,289051792576040010,20251203,low,10,open,Unusual merchant or channel pattern,True
247622166234181955,AML-5D9B6769A6EEF38E,410804717854940355,493050207069902821,1091962901370175927,807211356388451501,20251203,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
1036951626764079787,AML-0C6549F54D3276AA,410804717854940355,493050207069902821,1091962901370175927,289051792576040010,20251203,low,10,open,Unusual merchant or channel pattern,True
364390519838615636,AML-E76C5FF155BA5976,197113671788012139,577222200404687494,268709885183039317,316861408653127041,20251203,medium,18,open,High-risk geography,True
277250373076646422,AML-C54B37E57A71245F,705437854700952196,695484210856808634,185941360290870519,1013115407186803838,20251203,medium,20,open,Unusual cross-border activity,True
1077215331786833867,AML-90B978791058A90A,705437854700952196,695484210856808634,185941360290870519,69515675679568663,20251203,medium,18,open,Device or session risk,True
490272003356419066,AML-7C8B0F30EBA7EF3E,705437854700952196,695484210856808634,185941360290870519,289051792576040010,20251203,low,10,open,Unusual merchant or channel pattern,True
338827151834833363,AML-AB5523D7A5FFE9AB,670918650399499324,1070459304141638972,94675419470005165,316861408653127041,20251204,medium,18,open,High-risk geography,True
325834258572437462,AML-9043D89D7C19EF97,670918650399499324,1070459304141638972,94675419470005165,69515675679568663,20251204,medium,18,open,Device or session risk,True
172338451609215502,AML-CCE3D72F3ADB4B25,670918650399499324,1070459304141638972,94675419470005165,807211356388451501,20251204,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
877276620654922990,AML-9F1785F8B14B4F70,919041117623902224,17508513762442371,927022593380583622,69515675679568663,20251204,medium,18,open,Device or session risk,True
296119192676629922,AML-78E8618A4DAF54CB,919041117623902224,17508513762442371,927022593380583622,807211356388451501,20251204,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
718450870274984470,AML-C95E513476E2B4A9,840122915542755471,886539501005936162,914137268872445635,316861408653127041,20251204,medium,18,open,High-risk geography,True
1088960641747778959,AML-80A4A2B2AA265093,840122915542755471,886539501005936162,914137268872445635,289051792576040010,20251204,low,10,open,Unusual merchant or channel pattern,True
878351934045594186,AML-9CF7F035E680921D,727822150379955905,493050207069902821,1091962901370175927,550203189520272734,20251204,high,30,open,Rapid movement of funds,True
472584445932190843,AML-54D1420A7DDB4CB0,727822150379955905,493050207069902821,1091962901370175927,1019656728711465498,20251204,medium,16,open,Repeated failed transactions,True
357493794969344139,AML-2779B049D95805C4,727822150379955905,493050207069902821,1091962901370175927,807211356388451501,20251204,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
428760450699052986,AML-26FE0137C4E40EE3,727822150379955905,493050207069902821,1091962901370175927,289051792576040010,20251204,low,10,open,Unusual merchant or channel pattern,True
43943393550719798,AML-AEBFBFE85603035F,466439014465873091,2998887372558569,664561399193858278,1003914630646670938,20251204,high,35,open,Structuring or smurfing,True
896320934200554389,AML-7BAA10EA82A3D755,466439014465873091,2998887372558569,664561399193858278,1013115407186803838,20251204,medium,20,open,Unusual cross-border activity,True
1149101018186939305,AML-DE95172C0234B5F7,466439014465873091,2998887372558569,664561399193858278,69515675679568663,20251204,medium,18,open,Device or session risk,True
799740431344383859,AML-53AAA1836D50C26B,466439014465873091,2998887372558569,664561399193858278,289051792576040010,20251204,low,10,open,Unusual merchant or channel pattern,True
800320458923969290,AML-8CD5183262D8610B,147757376028953258,611540535713970351,326778585699112868,1013115407186803838,20251204,medium,20,open,Unusual cross-border activity,True
1064224802619639962,AML-F73DF1A690F03E4D,719164031181953164,17508513762442371,564927655553618191,316861408653127041,20251205,medium,18,open,High-risk geography,True
395925042027166464,AML-53FF3F083563C431,719164031181953164,17508513762442371,564927655553618191,69515675679568663,20251205,medium,18,open,Device or session risk,True
695821748140650525,AML-2548830BD41E9B91,719164031181953164,17508513762442371,564927655553618191,807211356388451501,20251205,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
52411764105438350,AML-165F092D9EA6DDE7,602154078471917848,246700825511871154,299383214210362908,316861408653127041,20251205,medium,18,open,High-risk geography,True
577896237049578680,AML-654524D739ABA98B,602154078471917848,246700825511871154,299383214210362908,1013115407186803838,20251205,medium,20,open,Unusual cross-border activity,True
207806101583210532,AML-35872821BEC5CB90,602154078471917848,246700825511871154,299383214210362908,289051792576040010,20251205,low,10,open,Unusual merchant or channel pattern,True
457339876438573976,AML-643F152B7928872E,557394722537486606,320081434803039496,291176389937850411,721623311219476228,20251205,high,30,open,High-value transaction,True
818623891606685489,AML-779BE4BDC82F41DF,557394722537486606,320081434803039496,291176389937850411,316861408653127041,20251205,medium,18,open,High-risk geography,True
396137401212593044,AML-D204DD2BF87782FA,557394722537486606,320081434803039496,291176389937850411,69515675679568663,20251205,medium,18,open,Device or session risk,True
474501448706400088,AML-F74D81DA77EE8DB7,557394722537486606,320081434803039496,291176389937850411,289051792576040010,20251205,low,10,open,Unusual merchant or channel pattern,True
690119541169593842,AML-F8D66B2229A62155,738320950792866156,180653586061245535,619354696592362267,721623311219476228,20251205,high,30,open,High-value transaction,True
918219969122191491,AML-D7DA7FB5F94D0FD8,738320950792866156,180653586061245535,619354696592362267,316861408653127041,20251205,medium,18,open,High-risk geography,True
790873306654206245,AML-F80823E0AB0EAD01,897092705605033476,577222200404687494,268709885183039317,1013115407186803838,20251205,medium,20,open,Unusual cross-border activity,True
773410160076784789,AML-E6DDA460AE86C628,312795294813032302,249615748465308303,89873093933681704,1013115407186803838,20251205,medium,20,open,Unusual cross-border activity,True
278698092453198420,AML-426711FFDCA6538A,312795294813032302,249615748465308303,89873093933681704,289051792576040010,20251205,low,10,open,Unusual merchant or channel pattern,True
544001362298404028,AML-84C3D307326B3494,231133576871127344,611540535713970351,1028075060812515097,1013115407186803838,20251205,medium,20,open,Unusual cross-border activity,True
80356993382055386,AML-71F61D335C1644F2,231133576871127344,611540535713970351,1028075060812515097,289051792576040010,20251205,low,10,open,Unusual merchant or channel pattern,True
796947351177185470,AML-A7EBE5A99C2EC9ED,417053439919188301,710233541031274161,502571709308802329,807211356388451501,20251205,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
383485787071121770,AML-9FEF40789EA6ED3C,417053439919188301,710233541031274161,502571709308802329,289051792576040010,20251205,low,10,open,Unusual merchant or channel pattern,True
429676529413709758,AML-D5619BC5CA389E69,64554449829697157,906901778771043120,121760919791167475,1013115407186803838,20251206,medium,20,open,Unusual cross-border activity,True
580487902628467495,AML-B50C600EB20C7497,64554449829697157,906901778771043120,121760919791167475,69515675679568663,20251206,medium,18,open,Device or session risk,True
870966363565768503,AML-9CEB6F463E67B93F,739297871405302313,186499808372984441,314853006901798701,316861408653127041,20251207,medium,18,open,High-risk geography,True
1101011643378593497,AML-91B96D558FE151C7,739297871405302313,186499808372984441,314853006901798701,289051792576040010,20251207,low,10,open,Unusual merchant or channel pattern,True
1088824171566826040,AML-1019DA2D2F893FA3,583406408771835158,646455403059666207,457469734952547010,289051792576040010,20251207,low,10,open,Unusual merchant or channel pattern,True
124381456887976196,AML-3A3F1F33B205C566,559630301562275424,246700825511871154,299383214210362908,69515675679568663,20251207,medium,18,open,Device or session risk,True
664212629374569223,AML-771A5246130BD2D8,444821347359729869,981860125137779078,416396750602658419,1013115407186803838,20251207,medium,20,open,Unusual cross-border activity,True
1141898039033532202,AML-840869856D5C7934,444821347359729869,981860125137779078,416396750602658419,69515675679568663,20251207,medium,18,open,Device or session risk,True
243141347340619750,AML-FC10F8482825E2A8,444821347359729869,981860125137779078,416396750602658419,807211356388451501,20251207,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
1074331238708905688,AML-FD0618758748A989,945626654810174779,529721350152239818,617344485966355395,316861408653127041,20251207,medium,18,open,High-risk geography,True
186088350604824783,AML-8550D89577044803,945626654810174779,529721350152239818,617344485966355395,69515675679568663,20251207,medium,18,open,Device or session risk,True
366983204039545513,AML-CEC9A2B8A2FC9A6B,1099332389557492996,576276543027611612,157448369293970918,289051792576040010,20251207,low,10,open,Unusual merchant or channel pattern,True
585368842612556008,AML-6B90E0105E37797B,1011695887631930106,1101053381991883786,33534841193262571,69515675679568663,20251207,medium,18,open,Device or session risk,True
120117452452119135,AML-46D4A862DFCE6542,1011695887631930106,1101053381991883786,33534841193262571,289051792576040010,20251207,low,10,open,Unusual merchant or channel pattern,True
498539684100839039,AML-E8809510980BBE3D,177261583575290849,611540535713970351,108056156896782744,69515675679568663,20251208,medium,18,open,Device or session risk,True
259934394457412195,AML-9EBD9EAEBB472ED3,177261583575290849,611540535713970351,108056156896782744,289051792576040010,20251208,low,10,open,Unusual merchant or channel pattern,True
261676194591643295,AML-75BDF42BB2C1E08F,141681600462442859,246700825511871154,299383214210362908,316861408653127041,20251208,medium,18,open,High-risk geography,True
431216325509779918,AML-030103949B6F3F20,141681600462442859,246700825511871154,299383214210362908,1013115407186803838,20251208,medium,20,open,Unusual cross-border activity,True
299798821632415979,AML-AF368E0C0D2F193A,141681600462442859,246700825511871154,299383214210362908,289051792576040010,20251208,low,10,open,Unusual merchant or channel pattern,True
559978673691092366,AML-543799430BB65D9F,751068381310836351,906901778771043120,121760919791167475,1013115407186803838,20251208,medium,20,open,Unusual cross-border activity,True
254739745756823141,AML-E4A5D2991C1C76D5,751068381310836351,906901778771043120,121760919791167475,69515675679568663,20251208,medium,18,open,Device or session risk,True
56156993293151793,AML-893004FB84C3CB65,751068381310836351,906901778771043120,121760919791167475,289051792576040010,20251208,low,10,open,Unusual merchant or channel pattern,True
1085102923720021802,AML-3EB008F141F7A926,923978615289519003,1053835074633009439,140306784392954168,316861408653127041,20251208,medium,18,open,High-risk geography,True
525894973201764569,AML-7771467145713183,923978615289519003,1053835074633009439,140306784392954168,69515675679568663,20251208,medium,18,open,Device or session risk,True
718394534221712801,AML-124774BB6922A803,923978615289519003,1053835074633009439,140306784392954168,807211356388451501,20251208,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
301247571548848011,AML-239FE3C60D65F768,923978615289519003,1053835074633009439,140306784392954168,289051792576040010,20251208,low,10,open,Unusual merchant or channel pattern,True
708528017676428652,AML-773C1E5270D045B2,511978037902441510,606728138176973669,920606795177886553,69515675679568663,20251208,medium,18,open,Device or session risk,True
